,orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,orgunitlevel6,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Malaria Confirmed cases  W25 2019,Malaria Confirmed cases  W24 2019,Malaria Confirmed cases  W23 2019,Malaria Confirmed cases  W22 2019,Malaria Confirmed cases  W21 2019,Malaria Confirmed cases  W26 2018,Malaria Confirmed cases  W25 2018,Malaria Confirmed cases  W24 2018,Malaria Confirmed cases  W23 2018,Malaria Confirmed cases  W22 2018,Malaria Confirmed cases  W26 2017,Malaria Confirmed cases  W25 2017,Malaria Confirmed cases  W24 2017,Malaria Confirmed cases  W23 2017,Malaria Confirmed cases  W22 2017,Malaria Deaths W25 2019,Malaria Deaths W24 2019,Malaria Deaths W23 2019,Malaria Deaths W22 2019,Malaria Deaths W21 2019,Malaria Deaths W26 2018,Malaria Deaths W25 2018,Malaria Deaths W24 2018,Malaria Deaths W23 2018,Malaria Deaths W22 2018,Malaria Deaths W26 2017,Malaria Deaths W25 2017,Malaria Deaths W24 2017,Malaria Deaths W23 2017,Malaria Deaths W22 2017,Malaria Confirmed cases  W25 2019,Malaria Confirmed cases  W24 2019,Malaria Confirmed cases  W23 2019,Malaria Confirmed cases  W22 2019,Malaria Confirmed cases  W21 2019,Malaria Confirmed cases  W26 2018,Malaria Confirmed cases  W25 2018,Malaria Confirmed cases  W24 2018,Malaria Confirmed cases  W23 2018,Malaria Confirmed cases  W22 2018,Malaria Confirmed cases  W26 2017,Malaria Confirmed cases  W25 2017,Malaria Confirmed cases  W24 2017,Malaria Confirmed cases  W23 2017,Malaria Confirmed cases  W22 2017
308,Rwanda,Kigali City,Gasabo District,Kibagabaga Sub District,Kinyinya,Kinyinya CS,XaZQokuZaTR,Kinyinya CS,25,,,,,,,31.0,64.0,99.0,98.0,101.0,65.0,66.0,61.0,67.0,44.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,31.0,64.0,99.0,98.0,101.0,65.0,66.0,61.0,67.0,44.0
309,Rwanda,East,Nyagatare District,Nyagatare Sub District,KARANGAZI,Kira (Nyagatare) Disp,RZXTlUxA5Fc,Kira (Nyagatare) Disp,1436,,,,,,,,,,19.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,19.0,,,,,,
310,Rwanda,South,Nyanza District,Nyanza Sub District,Nyagisozi,Kirambi CS,cI9mw2lF62C,Kirambi CS,42,,,,,,,32.0,56.0,43.0,46.0,43.0,57.0,70.0,60.0,58.0,82.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32.0,56.0,43.0,46.0,43.0,57.0,70.0,60.0,58.0,82.0
311,Rwanda,North,Burera District,Butaro Sub District,Rusarabuye,Kirambo (burera) CS,mgNWkAnzymk,Kirambo (burera) CS,326,,,,,,,4.0,2.0,2.0,7.0,6.0,8.0,11.0,8.0,9.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.0,2.0,2.0,7.0,6.0,8.0,11.0,8.0,9.0,3.0
312,Rwanda,West,Karongi District,Kibuye Sub District,Gitesi,Kirambo (gitesi) CS,XtvkcthcT44,Kirambo (gitesi) CS,163,,,,,,,4.0,8.0,8.0,5.0,11.0,17.0,35.0,35.0,28.0,28.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.0,8.0,8.0,5.0,11.0,17.0,35.0,35.0,28.0,28.0
313,Rwanda,South,Gisagara District,Kibilizi Sub District,Muganza,Kirarambogo CS,Ge9JH0pz07L,Kirarambogo CS,63,,,,,,,96.0,71.0,62.0,59.0,45.0,200.0,159.0,107.0,122.0,89.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,96.0,71.0,62.0,59.0,45.0,200.0,159.0,107.0,122.0,89.0
314,Rwanda,East,Kirehe District,Kirehe Sub District,Kirehe,Kirehe CS,MhBmdVh6BAw,Kirehe CS,423,,,,,,,24.0,25.0,33.0,26.0,8.0,171.0,268.0,284.0,255.0,194.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,24.0,25.0,33.0,26.0,8.0,171.0,268.0,284.0,255.0,194.0
315,Rwanda,East,Kirehe District,Kirehe Sub District,Kirehe,Kirehe DH,AcMikfd2Pbo,Kirehe DH,424,,,,,,,0.0,2.0,2.0,5.0,0.0,10.0,18.0,17.0,11.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,2.0,2.0,5.0,0.0,10.0,18.0,17.0,11.0,3.0
316,Rwanda,West,Karongi District,Kirinda Sub District,Murambi,Kirinda CS,ECv5ud2heiD,Kirinda CS,164,,,,,,,,110.0,113.0,106.0,,192.0,200.0,163.0,163.0,166.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,110.0,113.0,106.0,,192.0,200.0,163.0,163.0,166.0
317,Rwanda,West,Karongi District,Kirinda Sub District,Murambi,Kirinda DH,ARbpYPJUFDH,Kirinda DH,165,,,,,,,10.0,9.0,7.0,9.0,9.0,8.0,0.0,12.0,8.0,14.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,10.0,9.0,7.0,9.0,9.0,8.0,0.0,12.0,8.0,14.0
318,Rwanda,East,Ngoma District,Kibungo Sub District,Rurenge,Kirwa CS,I0XCf1RLQDw,Kirwa CS,437,,,,,,,,207.0,335.0,276.0,350.0,511.0,526.0,608.0,683.0,520.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,207.0,335.0,276.0,350.0,511.0,526.0,608.0,683.0,520.0
319,Rwanda,North,Rulindo District,Kinihira Sub District,KISARO,Kisaro CS,fJtBiEdcYTC,Kisaro CS,516,,,,,,,4.0,8.0,6.0,3.0,3.0,9.0,9.0,11.0,3.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.0,8.0,6.0,3.0,3.0,9.0,9.0,11.0,3.0,3.0
320,Rwanda,South,Nyamagabe District,Kigeme Sub District,Kitabi,Kitabi CS,p4lYuJqiF62,Kitabi CS,104,,,,,,,0.0,2.0,2.0,3.0,4.0,7.0,9.0,3.0,3.0,4.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,2.0,2.0,3.0,4.0,7.0,9.0,3.0,3.0,4.0
321,Rwanda,South,Nyaruguru District,Munini Sub District,Kivu,Kivu CS,jMVudx1i8rD,Kivu CS,592,,,,,,,1.0,3.0,4.0,3.0,6.0,73.0,58.0,72.0,29.0,45.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,3.0,4.0,3.0,6.0,73.0,58.0,72.0,29.0,45.0
322,Rwanda,South,Muhanga District,Kabgayi Sub District,Cyeza,Kivumu (muhanga) CS,p9982upvbMo,Kivumu (muhanga) CS,134,,,,,,,29.0,33.0,40.0,24.0,34.0,159.0,145.0,153.0,122.0,148.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.0,33.0,40.0,24.0,34.0,159.0,145.0,153.0,122.0,148.0
323,Rwanda,West,Rutsiro District,Murunda Sub District,Kivumu,Kivumu (rutsiro) CS,Oy3YrOJMyWk,Kivumu (rutsiro) CS,187,,,,,,,13.0,17.0,16.0,16.0,18.0,56.0,103.0,71.0,77.0,67.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,13.0,17.0,16.0,16.0,18.0,56.0,103.0,71.0,77.0,67.0
324,Rwanda,North,Burera District,Butaro Sub District,Kivuye,Kivuye CS,PkNBaLp6xjU,Kivuye CS,327,,,,,,,1.0,6.0,2.0,3.0,2.0,5.0,2.0,10.0,6.0,9.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,6.0,2.0,3.0,2.0,5.0,2.0,10.0,6.0,9.0
325,Rwanda,North,Rulindo District,Rutongo Sub District,NTARABANA,Kiyanza CS,o1d0BbsPhcF,Kiyanza CS,274,,,,,,,64.0,31.0,73.0,35.0,73.0,94.0,90.0,99.0,75.0,70.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,64.0,31.0,73.0,35.0,73.0,94.0,90.0,99.0,75.0,70.0
326,Rwanda,Kigali City,Gasabo District,Kibagabaga Sub District,Gatsata,Kiza DISP,WL01EbjTtTQ,Kiza DISP,1178,,,,,,,7.0,9.0,7.0,7.0,4.0,3.0,4.0,1.0,1.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.0,9.0,7.0,7.0,4.0,3.0,4.0,1.0,1.0,2.0
327,Rwanda,West,Karongi District,Kibuye Sub District,Rwankuba,Kiziba Camp CS,aR1yymIV5NJ,Kiziba Camp CS,462,,,,,,,13.0,21.0,8.0,9.0,2.0,15.0,16.0,23.0,21.0,21.0,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,13.0,21.0,8.0,9.0,2.0,15.0,16.0,23.0,21.0,21.0
328,Rwanda,South,Ruhango District,Ruhango Sub District,Mbuye,Kizibere CS,j2qbe5TmxKy,Kizibere CS,120,,,,,,,190.0,173.0,176.0,245.0,222.0,300.0,388.0,359.0,,248.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,190.0,173.0,176.0,245.0,222.0,300.0,388.0,359.0,,248.0
329,Rwanda,East,Gatsibo District,Kiziguro Sub District,Kiziguro,Kiziguro (gatsibo) CS,NbqNQgPWAPH,Kiziguro (gatsibo) CS,394,,,,,,,23.0,21.0,30.0,14.0,27.0,116.0,93.0,131.0,130.0,137.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.0,21.0,30.0,14.0,27.0,116.0,93.0,131.0,130.0,137.0
330,Rwanda,West,Ngororero District,Muhororo Sub District,NGORORERO,Kiziguro (ngororero) Fosacom,kpsa4Zn3RCA,Kiziguro (ngororero) Fosacom,632,,,,,,,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,1.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0
331,Rwanda,East,Gatsibo District,Kiziguro Sub District,Kiziguro,Kiziguro DH,KFB7ISPv4mM,Kiziguro DH,395,,,,,,,4.0,4.0,0.0,4.0,2.0,8.0,11.0,4.0,9.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.0,4.0,0.0,4.0,2.0,8.0,11.0,4.0,9.0,5.0
332,Rwanda,West,Nyabihu District,Shyira Sub District,Bigogwe,Kora CS,wrzdwXxx6dr,Kora CS,214,,,,,,,2.0,7.0,4.0,2.0,1.0,4.0,3.0,3.0,5.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.0,7.0,4.0,2.0,1.0,4.0,3.0,3.0,5.0,2.0
333,Rwanda,West,Rusizi District,Mibilizi Sub District,Gikundamvura,Korandebe DISP,O1gyQ8SdD3l,Korandebe DISP,1395,,,,,,,,,,,,0.0,2.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,2.0,,,
334,Rwanda,South,Ruhango District,Ruhango Sub District,Ruhango,La charite (Ruhango) Disp,wEIKLBwhmz4,La charite (Ruhango) Disp,1398,,,,,,,11.0,13.0,13.0,10.0,14.0,26.0,17.0,19.0,19.0,21.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11.0,13.0,13.0,10.0,14.0,26.0,17.0,19.0,19.0,21.0
335,Rwanda,Kigali City,Gasabo District,Kibagabaga Sub District,Kacyiru,La Fraternité (Kacyiru) Medical CLIN,Z1fp3n7yLf2,La Fraternité (Kacyiru) Medical CLIN,1130,,,,,,,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0
336,Rwanda,South,Muhanga District,Kabgayi Sub District,Nyamabuye,La Providence CLIN,MaUGmNHQ2rx,La Providence CLIN,1448,,,,,,,,,,,,3.0,4.0,7.0,1.0,10.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3.0,4.0,7.0,1.0,10.0
337,Rwanda,Kigali City,Gasabo District,Kibagabaga Sub District,Remera,La Triade CLIN,tY5JwBQD9r8,La Triade CLIN,658,,,,,,,1.0,2.0,1.0,4.0,7.0,2.0,0.0,2.0,4.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,2.0,1.0,4.0,7.0,2.0,0.0,2.0,4.0,5.0
338,Rwanda,Kigali City,Nyarugenge District,Muhima Sub District,Nyarugenge,Life Clinic,hxwoFeYu1LY,Life Clinic,1219,,,,,,,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
339,Rwanda,West,Rubavu District,Gisenyi Sub District,Gisenyi,l’Arche CLIN,hMbTBsvRGZI,l’Arche CLIN,1396,,,,,,,13.0,13.0,18.0,16.0,9.0,17.0,22.0,13.0,4.0,7.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.0,13.0,18.0,16.0,9.0,17.0,22.0,13.0,4.0,7.0
340,Rwanda,West,Ngororero District,Kabaya Sub District,SOVU,Mabuye FOSACOM,vRAcnv2iAfF,Mabuye FOSACOM,475,,,,,,,3.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
341,Rwanda,East,Kirehe District,Kirehe Sub District,Mahama,Mahama CS,qhPoWHlz2fh,Mahama CS,1320,Health Center,,,,,,39.0,32.0,39.0,25.0,20.0,132.0,142.0,94.0,62.0,101.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39.0,32.0,39.0,25.0,20.0,132.0,142.0,94.0,62.0,101.0
342,Rwanda,East,Kirehe District,Kirehe Sub District,Mahama,Mahama Refugee Camp HC,wTh3EgbaIXS,Mahama Refugee Camp HC,1646,,,,,,,67.0,40.0,37.0,21.0,24.0,411.0,388.0,499.0,846.0,627.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,,,,67.0,40.0,37.0,21.0,24.0,411.0,388.0,499.0,846.0,627.0
343,Rwanda,East,Kirehe District,Kirehe Sub District,Mahama,Mahama Refugee Camp II HC,udKO0cYgQbY,Mahama Refugee Camp II HC,1671,,,,,,,39.0,52.0,33.0,37.0,15.0,767.0,1346.0,982.0,861.0,1522.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,39.0,52.0,33.0,37.0,15.0,767.0,1346.0,982.0,861.0,1522.0
344,Rwanda,West,Nyamasheke District,Kibogora Sub District,Mahembe,Mahembe CS,PjcnadFe6dN,Mahembe CS,546,,,,,,,114.0,97.0,99.0,95.0,90.0,163.0,169.0,153.0,186.0,199.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,114.0,97.0,99.0,95.0,90.0,163.0,169.0,153.0,186.0,199.0
345,Rwanda,North,Gicumbi District,Byumba Sub District,Manyagiro,Manyagiro CS,NsqCDmGmmlc,Manyagiro CS,340,,,,,,,4.0,6.0,3.0,6.0,5.0,9.0,6.0,9.0,8.0,5.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.0,6.0,3.0,6.0,5.0,9.0,6.0,9.0,8.0,5.0
346,Rwanda,South,Huye District,Kabutare Sub District,Maraba,Maraba (huye) CS,FHMkuuQFSM6,Maraba (huye) CS,616,,,,,,,22.0,10.0,20.0,29.0,32.0,10.0,16.0,,55.0,122.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,22.0,10.0,20.0,29.0,32.0,10.0,16.0,,55.0,122.0
347,Rwanda,South,Nyaruguru District,Munini Sub District,Nyagisozi (Nyaruguru District),Maraba (nyaruguru) CS,BmJP7DBpsVx,Maraba (nyaruguru) CS,71,,,,,,,29.0,25.0,31.0,23.0,34.0,111.0,140.0,89.0,66.0,63.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.0,25.0,31.0,23.0,34.0,111.0,140.0,89.0,66.0,63.0
348,Rwanda,East,Bugesera District,Nyamata Sub District,Mareba,Mareba CS,qyyUCb6ULPt,Mareba CS,450,,,,,,,29.0,36.0,36.0,39.0,57.0,189.0,304.0,179.0,177.0,192.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29.0,36.0,36.0,39.0,57.0,189.0,304.0,179.0,177.0,192.0
349,Rwanda,North,Rulindo District,Kinihira Sub District,CYUNGO,Marembo CS,YBJphQH6u5l,Marembo CS,517,,,,,,,0.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,2.0
350,Rwanda,Kigali City,Kicukiro District,Masaka Sub District,Masaka,Masaka CS,jY3dhDxYfZA,Masaka CS,36,,,,,,,132.0,137.0,251.0,146.0,170.0,78.0,65.0,81.0,91.0,97.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,132.0,137.0,251.0,146.0,170.0,78.0,65.0,81.0,91.0,97.0
351,Rwanda,Kigali City,Kicukiro District,Masaka Sub District,Masaka,Masaka DH,q1fO4qCtSvR,Masaka DH,1234,,,,,,,19.0,21.0,27.0,36.0,20.0,25.0,20.0,20.0,35.0,21.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,19.0,21.0,27.0,36.0,20.0,25.0,20.0,20.0,35.0,21.0
352,Rwanda,West,Rusizi District,Mibilizi Sub District,Gitambi,Mashesha CS,omqSqadVD57,Mashesha CS,243,,,,,,,108.0,116.0,152.0,194.0,101.0,137.0,192.0,160.0,149.0,116.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,108.0,116.0,152.0,194.0,101.0,137.0,192.0,160.0,149.0,116.0
353,Rwanda,North,Rulindo District,Rutongo Sub District,MASORO,Masoro CS,zCEvUUHSHtU,Masoro CS,275,,,,,,,23.0,36.0,23.0,30.0,21.0,20.0,15.0,32.0,30.0,32.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,23.0,36.0,23.0,30.0,21.0,20.0,15.0,32.0,30.0,32.0
354,Rwanda,South,Muhanga District,Kabgayi Sub District,Muhanga,Mata CS,EJnIyviSi3L,Mata CS,1648,,,,,,,18.0,18.0,10.0,19.0,15.0,43.0,56.0,72.0,58.0,49.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,18.0,18.0,10.0,19.0,15.0,43.0,56.0,72.0,58.0,49.0
355,Rwanda,North,Gakenke District,Nemba Sub District,Mataba ,Mataba CS,fWkyPlh63iC,Mataba CS,294,,,,,,,7.0,3.0,7.0,8.0,6.0,14.0,10.0,10.0,9.0,13.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,7.0,3.0,7.0,8.0,6.0,14.0,10.0,10.0,9.0,13.0
356,Rwanda,East,Nyagatare District,Nyagatare Sub District,MATIMBA,Matimba CS,Z5vW78TmZqa,Matimba CS,373,,,,,,,19.0,16.0,7.0,11.0,8.0,188.0,204.0,82.0,92.0,37.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,19.0,16.0,7.0,11.0,8.0,188.0,204.0,82.0,92.0,37.0
357,Rwanda,South,Huye District,Kabutare Sub District,Ngoma (Huye District),Matyazo CS,tGC8GzJw1WK,Matyazo CS,88,,,,,,,4.0,4.0,11.0,3.0,7.0,21.0,24.0,25.0,31.0,63.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,4.0,4.0,11.0,3.0,7.0,21.0,24.0,25.0,31.0,63.0
358,Rwanda,East,Bugesera District,Nyamata Sub District,Mayange,Mayange (bugesera) CS,dQ2KdTs5EYw,Mayange (bugesera) CS,451,,,,,,,75.0,110.0,143.0,199.0,157.0,251.0,382.0,305.0,313.0,490.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,75.0,110.0,143.0,199.0,157.0,251.0,382.0,305.0,313.0,490.0
359,Rwanda,South,Huye District,Kabutare Sub District,Mbazi,Mbazi CS,T3DlBaAEL6K,Mbazi CS,89,,,,,,,13.0,13.0,,17.0,20.0,22.0,12.0,30.0,49.0,82.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,13.0,13.0,,17.0,20.0,22.0,12.0,30.0,49.0,82.0
360,Rwanda,South,Nyamagabe District,Kigeme Sub District,Tare,Mbuga CS,v9wpr4eGwJs,Mbuga CS,105,,,,,,,2.0,5.0,8.0,1.0,8.0,11.0,12.0,10.0,21.0,16.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,2.0,5.0,8.0,1.0,8.0,11.0,12.0,10.0,21.0,16.0
361,Rwanda,South,Ruhango District,Ruhango Sub District,Mbuye,Mbuye CS,bFxvEvBCL0T,Mbuye CS,121,,,,,,,85.0,115.0,110.0,185.0,171.0,257.0,252.0,253.0,241.0,277.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,85.0,115.0,110.0,185.0,171.0,257.0,252.0,253.0,241.0,277.0
362,Rwanda,West,Rusizi District,Mibilizi Sub District,Gashonga,Mibilizi CS,I8vj0AYvX4X,Mibilizi CS,244,,,,,,,9.0,13.0,15.0,11.0,13.0,29.0,41.0,24.0,21.0,32.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,9.0,13.0,15.0,11.0,13.0,29.0,41.0,24.0,21.0,32.0
363,Rwanda,West,Rusizi District,Mibilizi Sub District,Gashonga,Mibilizi DH,CNabKbqZkkL,Mibilizi DH,245,,,,,,,3.0,5.0,5.0,11.0,6.0,1.0,,11.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3.0,5.0,5.0,11.0,6.0,1.0,,11.0,0.0,0.0
364,Rwanda,East,Nyagatare District,Nyagatare Sub District,MIMURI,Mimuri CS,QSxkgqvHxLh,Mimuri CS,374,,,,,,,1.0,3.0,3.0,1.0,4.0,15.0,12.0,8.0,4.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,3.0,3.0,1.0,4.0,15.0,12.0,8.0,4.0,1.0
365,Rwanda,Kigali City,Gasabo District,Kibagabaga Sub District,Gisozi,Minas Medical Centre,RvZlZ87WLlv,Minas Medical Centre,1548,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,1.0
366,Rwanda,North,Gakenke District,Ruli Sub District,Minazi ,Minazi CS,Jo4gnY13aTn,Minazi CS,1651,,,,,,,11.0,12.0,2.0,6.0,16.0,13.0,17.0,17.0,3.0,6.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,11.0,12.0,2.0,6.0,16.0,13.0,17.0,17.0,3.0,6.0
367,Rwanda,North,Gicumbi District,Byumba Sub District,Miyove,Miyove CS,PqdJYVue4qL,Miyove CS,341,,,,,,,8.0,4.0,10.0,9.0,7.0,15.0,8.0,8.0,8.0,10.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,8.0,4.0,10.0,9.0,7.0,15.0,8.0,8.0,8.0,10.0
368,Rwanda,West,Rusizi District,Gihundwe Sub District,Kamembe,Mont Cyangugu CS,zCDq65qDb6w,Mont Cyangugu CS,1403,,,,,,,195.0,207.0,172.0,188.0,175.0,45.0,69.0,43.0,54.0,43.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,195.0,207.0,172.0,188.0,175.0,45.0,69.0,43.0,54.0,43.0
369,Rwanda,North,Musanze District,Ruhengeri Sub District,Muhoza,Mont Nyamagumba CLIN,FPVZaIHWFpK,Mont Nyamagumba CLIN,1449,,,,,,,0.0,0.0,1.0,0.0,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,,,,,
370,Rwanda,West,Karongi District,Mugonero Sub District,Gishyita,Mpembe CS,ikqbiLMmE6i,Mpembe CS,166,,,,,,,99.0,93.0,128.0,132.0,179.0,145.0,173.0,153.0,122.0,118.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,99.0,93.0,128.0,132.0,179.0,145.0,173.0,153.0,122.0,118.0
371,Rwanda,North,Musanze District,Ruhengeri Sub District,Muhoza,Mpore Liberte (Musanze) CLIN,ZIGj4qL2WOw,Mpore Liberte (Musanze) CLIN,1441,,,,,,,5.0,4.0,2.0,8.0,9.0,0.0,0.0,2.0,2.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.0,4.0,2.0,8.0,9.0,0.0,0.0,2.0,2.0,1.0
372,Rwanda,West,Karongi District,Mugonero Sub District,Mubuga,Mubuga CS,MyQyCgynZ37,Mubuga CS,167,,,,,,,65.0,85.0,86.0,51.0,62.0,,50.0,68.0,41.0,42.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,65.0,85.0,86.0,51.0,62.0,,50.0,68.0,41.0,42.0
373,Rwanda,North,Burera District,Butaro Sub District,Rugengabari,Mucaca CS,FjrRd1Wt2GR,Mucaca CS,328,,,,,,,5.0,2.0,3.0,3.0,0.0,6.0,4.0,4.0,0.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5.0,2.0,3.0,3.0,0.0,6.0,4.0,4.0,0.0,3.0
